,url,title,description,category,location,project_id
0,https://www.kickstarter.com/projects/100349895/ananta-a-173-inch-touchscreen-portable-monitor?ref=discovery_popular,"Ananta, A 17.3-inch Touchscreen Portable Monitor","Grow your ideas on a larger touchscreen monitor! Ananta is perfect for designing, productivity-boosting and gaming.",Product Design,"Shenzhen, China",256941264
1,https://www.kickstarter.com/projects/terraplanter/terra-planter-the-inside-out-hydroponic-planter-pot?ref=discovery_popular,terraplanter - visibly follow the journey from seed to plant,Just fill with water and the plant will take only what it needs to visibly grow & flourish on the exterior surface of the planter.,Product Design,"Long Island, NY",374051904
2,https://www.kickstarter.com/projects/easybetter/easy-wash-2?ref=discovery_popular,Easy Wash 2.0 Wash and dry your clothes in 5 minutes,The manual washing machine and dryer for simple and thorough was in 5 minutes,Product Design,"New York, NY",1193350172
3,https://www.kickstarter.com/projects/instafloss/instafloss-say-bye-to-painful-time-consuming-flossing?ref=discovery_popular,Instafloss - The 10 Second Floss That Will Make You Smile,Instafloss is a multi-jet water flosser delivering an amazingly comfortable and effective flossing experience in only 10 seconds.,Hardware,"Miami, FL",748081064
4,https://www.kickstarter.com/projects/hookey/hookey-antimicrobial-silicone-patented-no-touch-tool?ref=discovery_popular,Hoo(KEY) - Antimicrobial Silicone Patented No-Touch Tool,"HooKEY is an antimicrobial, anti-scratch, super-strong tool to open doors, press buttons, etc — all contact-free & germ-free",Gadgets,"St. Charles, IL",433085097
5,https://www.kickstarter.com/projects/lumoshelmet/lumos-ultra-the-new-standard-in-bike-helmets?ref=discovery_popular,Lumos Ultra - The New Standard In Bike Helmets,"Integrated LED lighting, turn signals, and smart features to keep you safe in one sleek package.",Hardware,"Boston, MA",1774324319
6,https://www.kickstarter.com/projects/ohsnapofficial/ohsnap-grip-how-smart-people-use-smartphones?ref=discovery_popular,Ohsnap Grip: How Smart People Use Smartphones,"Super-thin grip, stand, and magnet, now compatible with snapcharge: our magnetic wireless charger.",Product Design,"Apex, NC",1158852071
7,https://www.kickstarter.com/projects/2107879482/flipo-fliptm-pocket-sized-kinetic-skill-toy?ref=discovery_popular,Flipo Flip™ — Pocket Size Kinetic Skill Toy,"An oddly satisfying desk toy that flips, rolls, and falls at the same time. Precision machined out of a solid piece of metal.",Product Design,"Toronto, Canada",1988211895
8,https://www.kickstarter.com/projects/grimworkshop/pocket-sized-plastic-bottle-rope-maker-turn-trash-into-rope?ref=discovery_popular,"Pocket Sized Plastic Bottle Rope Maker, Turn Trash Into Rope",This pocket sized tool turns a plastic bottle into over 50 feet of incredibly strong rope keeping plastic bottles out of landfills,Product Design,"Denton, TX",1709033713
9,https://www.kickstarter.com/projects/awakenrealms/nemesis-lockdown?ref=discovery_popular,Nemesis Lockdown,"Stand alone expansion to one of the biggest Board Game hit of recent years, Nemesis",Tabletop Games,"Wroclaw, Poland",1897919106
10,https://www.kickstarter.com/projects/montage/montage-designed-for-all-your-moments-of-life?ref=discovery_popular,Montage - Designed for all Your Moments of Life,Beautifully crafted eco-friendly bags to store your treasures through your journey,Product Design,"Los Angeles, CA",1706943935
11,https://www.kickstarter.com/projects/rotoq360/roto-q-360-the-non-electric-rotisserie-cooking-machine?ref=discovery_popular,ROTO-Q 360 : The Non-Electric Rotisserie Cooking Machine,"Breathe new life into your cooking appliances and start producing restaurant-quality, rotisserie-style fare in your very own home Today",Product Design,"Los Angeles, CA",1849444403
12,https://www.kickstarter.com/projects/unda-3-in-1/unda-the-3-in-1-bottle-cup-and-storage-compartment?ref=discovery_popular,"unda 3-in-1: Your Bottle, Cup and Storage Compartment",Makes Life Easier | User Friendly Design | Multifunctional | Easy to Clean | Swiss Made,Product Design,"Berlin, Germany",421037108
13,https://www.kickstarter.com/projects/napeazy/napeazy-the-essential-home-office-and-commute-pillow?ref=discovery_popular,"napEazy - The Essential Home, Office & Commute Pillow",The World’s first convertible pillow: One stop solution for correct posture while seated and taking power naps.,Product Design,"Lewes, DE",1255018306
14,https://www.kickstarter.com/projects/wilabs/goc-personal-wearable-hand-sanitizer?ref=discovery_popular,Go.C: Personal wearable hand sanitizer,"Eco-friendly, minimalistic and easy to use. Created for convenience with a push of a button. Reinvented for everyday use.",Product Design,"Sunnyvale, CA",1469797223
15,https://www.kickstarter.com/projects/beblau/flex-smart-organizer-flexible-planner-and-creative-notebook?ref=discovery_popular,"FLEX smart organizer, flexible planner & creative notebook",A planner & notebook with integrated elastic band organizer with unique design. Because ideas must be captured wherever they arise.,Product Design,"Barcelona, Spain",1238873268
16,https://www.kickstarter.com/projects/gravgrip/gravgrip-battery-free-camera-stabilization?ref=discovery_popular,GravGrip | Battery Free Camera Stabilization,"Pocket sized, Battery Free, and Waterproof! GravGrip™ is a hydraulic camera stabilizer for your Cell Phone and Action Camera.",Product Design,"Philadelphia, PA",23152778
17,https://www.kickstarter.com/projects/enigmabox/enigma-box-vol1-arcanum?ref=discovery_popular,"Enigma Box (vol.1) ""Arcanum""",This challenging campaign is based on historical events and is full of enigmas and mysteries that will test your wits.,Tabletop Games,"London, UK",1721395159
18,https://www.kickstarter.com/projects/ankamaanimations/wakfu-the-animated-series-season-4?ref=discovery_popular,Wakfu: the Animated Series - Season 4,"Discover what happens after the Brotherhood of the Tofu enters Ingloriom, the realm of the gods!",Animation,"Roubaix, France",575271961
19,https://www.kickstarter.com/projects/36768726/eila-and-something-shiny?ref=discovery_popular,Eila and Something Shiny - a replayable story-driven game!,"Overcome fear and find the way to something shiny in this ""Choose Your Path"" adventure game. Challenging and replayable for 1-3players!",Tabletop Games,"Toronto, Canada",292832566
20,https://www.kickstarter.com/projects/oyo/oyo-nova-gym?ref=discovery_popular,OYO NOVA Gym,"A FULL GYM IN YOUR HANDS: Transform your Body at Home, Office & On the Go. Lose the Weights, Keep the Resistance.",Product Design,"Kansas City, MO",142016465
21,https://www.kickstarter.com/projects/travishancock/bristol-1350-race-against-the-black-death?ref=discovery_popular,"Bristol 1350: A Medieval Game of Racing, Plague & Deceit",Be on the first cart out of town while avoiding players who are secretly infected with the plague. 20-40 minutes for 1-9 players.,Tabletop Games,"Columbus, OH",125859400
22,https://www.kickstarter.com/projects/1544020637/dawn-versatile-tech-filled-urban-backpack?ref=discovery_popular,DAWN: Versatile Tech-filled Urban Backpack,The Ultimate Urban Backpack keeps you organized for daily carry & weekend travels. Charge your devices on the go and ease up your day.,Product Design,"Alhambra, CA",1239686031
23,https://www.kickstarter.com/projects/playpausebe/playpausebe?ref=discovery_popular,PlayPauseBe - Play Yoga. Pause Stress. Be Awesome.,"A breathtaking deck of 72 cards that helps you practice yoga mindfully, target specific benefits and add variety to your practice.",Playing Cards,"London, UK",562276553
24,https://www.kickstarter.com/projects/neabot/neabot-robot-vacuum-your-hands-free-vacuuming-solution?ref=discovery_popular,Neabot Robot Vacuum: Your Hands-free Vacuuming Solution,Self-Emptying Dustbin | Hands-Free | Strong Suction Power of 2700 Pa | Deep Clean for Carpet | Multiple Cleaning Modes | APP Control,Robots,"Los Angeles, CA",341261114
25,https://www.kickstarter.com/projects/helius-damascus/helius-a-damascus-honesuki-knife-in-your-kitchen?ref=discovery_popular,Helius: A damascus Honesuki knife for your kitchen,"damascus cooking knife for your kitchen,knife,cooking, Kochmesser,Honesuki,hand forged,damascus forge,Hand-made,kitchen knife,Messer,",Design,"Erkrath, Germany",1194621676
26,https://www.kickstarter.com/projects/bhuman/bhuman-waterless-skincare?ref=discovery_popular,BHUMAN: Revolutionary waterless™ face wash formulated in USA,"Just add water to activate powder | 🍃 Vegan and refillable | For calm, smoother skin | leak-proof to better enjoy life's adventures 🌎",Design,"Sheridan, WY",1213338921
27,https://www.kickstarter.com/projects/483438961/mini-rogue?ref=discovery_popular,Mini Rogue,Discover the bigger and better version of this award-winning roguelike microgame!,Tabletop Games,"Quimper, France",1151897659
28,https://www.kickstarter.com/projects/tabtag/camtag-reusable-privacy-stickers?ref=discovery_popular,CamTag – Reusable Privacy Stickers,"Protect your privacy by covering the built-in cameras on your phones, tablets, laptops and desktop computers.",Product Design,"Vienna, Austria",378747734
29,https://www.kickstarter.com/projects/sambartlett/roll-and-play-the-game-masters-tabletop-toolkit?ref=discovery_popular,Roll & Play: The Game Master's Tabletop Toolkit,This generator book will help you to run more varied and exciting games! Compatible with D&D and many other tabletop RPGs.,Tabletop Games,"London, UK",329162738
30,https://www.kickstarter.com/projects/matagot/kemet-blood-and-sand?ref=discovery_popular,Kemet: Blood And Sand,"Witness the rebirth of a classic from Matagot. Master godlike powers and the monsters of ancient Egypt, in Kemet: Blood and Sand.",Tabletop Games,"Bordeaux, France",785030900
31,https://www.kickstarter.com/projects/zerpico/hybrid-carbon-fiber-infused-sunglasses?ref=discovery_popular,Hybrid: Carbon fiber infused sunglasses.,Best of both worlds - Eyewear that can take a beating. A combination of high quality carbon fiber and renewable plant-based acetate.,Product Design,"Halmstad, Sweden",215730319
32,https://www.kickstarter.com/projects/prizmlite/zerohour-edc-organizer-and-first-aid-survival-kit?ref=discovery_popular,ZEROHOUR EDC Organizer,Multipurpose everyday carry organizer with grid-style straps and an expansion & compression zipper.,Product Design,"Huntington Beach, CA",1799943883
33,https://www.kickstarter.com/projects/viestyle/vie-fit2-the-soft-custom-fit-true-wireless-earphones?ref=discovery_popular,"VIE FIT2 : the soft, custom-fit, true wireless earphones","VIE FIT2 is the soft, custom-fitting, true wireless earphone, made from the soft silicone seamlessly conforms to your ear's shape.",Wearables,"Kamakura, Japan",1323667743
34,https://www.kickstarter.com/projects/1591722511/jammy-evo-play-any-instrument-using-your-guitar-skills?ref=discovery_popular,Jammy EVO: Play Any Instrument Using Your Guitar Skills,A MIDI controller to evolve your guitar playing into full-fledged music production,Hardware,"New Castle, DE",1743386796
35,https://www.kickstarter.com/projects/riffleshufflepremium/666-emerald-hellfire-and-purple-inferno-playing-cards?ref=discovery_popular,666 Emerald Hellfire & Purple Inferno Playing Cards,The devil’s story continues. 666 is back with imprints from the deepest and darkest place. Limited edition of 2666 each.,Playing Cards,"Toronto, Canada",780006612
36,https://www.kickstarter.com/projects/role/role-a-new-kind-of-platform-for-the-rpg-community?ref=discovery_popular,Role: A New Kind of Platform For The RPG Community,"Discover new games from passionate creators, meet new friends, and adventure together. Anyone can play, everyone is welcome.",Tabletop Games,"Los Angeles, CA",270622267
37,https://www.kickstarter.com/projects/shelfiestacker/shelfie-stacker?ref=discovery_popular,Shelfie Stacker,Grab’em and stack’em! Compete to collect and build the most illustrious board game collection!,Tabletop Games,"Wellington, NZ",1919358994
38,https://www.kickstarter.com/projects/575448464/fire-tower-rising-flames-expansion-reprint?ref=discovery_popular,Fire Tower: Rising Flames Expansion + Reprint 🔥,"Fight fire with fire in this award-winning, fiercely competitive board game, now with legendary firehawks!",Tabletop Games,"Brooklyn, NY",1944804664
39,https://www.kickstarter.com/projects/936616776/suntable?ref=discovery_popular,Suntable: Step Outside and Recharge,Solar-powered | Wireless Charging | Sound by JBL | Shaded Charging Shelf | 360-degree Sound,Product Design,"Los Angeles, CA",1517330657
40,https://www.kickstarter.com/projects/thematicgames/mini-golf-designer?ref=discovery_popular,Minigolf Designer (Mini Golf Designer),Compete with other players to design the best mini golf course and win the client's contract in this tile-laying table top game.,Tabletop Games,"Hong Kong, Hong Kong",1382314043
41,https://www.kickstarter.com/projects/trifo/lucy-1?ref=discovery_popular,Lucy | The AI Home Robot,The First All-in-One Robot Vacuum & Mop with Intruder Detection,Product Design,"Santa Clara, CA",407185063
42,https://www.kickstarter.com/projects/3footedmonster/3-footed-monster?ref=discovery_popular,3 Footed Monster - The Fast Magnetic Mount,The magnetic mount sets up in seconds!,Camera Equipment,"Adelaide, AU",1280271002
43,https://www.kickstarter.com/projects/huntersbooks/alice-is-missing-a-silent-role-playing-game?ref=discovery_popular,Alice is Missing: A Silent Role Playing Game,An immersive RPG played entirely via text message.,Tabletop Games,"Los Angeles, CA",1467542810
44,https://www.kickstarter.com/projects/1407299608/4tb-2tb-high-capacity-and-high-speed-ssd-for-all-usb-c-devices?ref=discovery_popular,4TB/2TB HIGH CAPACITY & HIGH SPEED SSD for All USB-C Devices,"SPEEDSSD is the high-capcaity, high-speed stick drive. Storing up to 4TB with read and write speed of 1050MB/s. Perfect for creatives.",Technology,"Shenzhen, China",2097748129
45,https://www.kickstarter.com/projects/yogifi/yogifi-smart-and-interactive-yoga-mat?ref=discovery_popular,YogiFi - AI powered Interactive Fitness / Yoga Mat,"A Smart Fitness Mat that provides guided instructions and real-time corrections on your form/poses, for your yoga and other workouts",Gadgets,"Atlanta, GA",1069816081
46,https://www.kickstarter.com/projects/titanforgeminis/bloodfields-complete-3d-printable-wargame?ref=discovery_popular,BLOODFIELDS : Complete 3D Printable Wargame,Put your 3D printed miniatures into action! STL Skirmish on your tabletop. Interactive Scenarios & Mobile App! Conquer the Bloodfields!,Tabletop Games,"Szczecin, Poland",2119547530
47,https://www.kickstarter.com/projects/helmgast/kult-divinity-lost-horror-guide-and-scenario-collection?ref=discovery_popular,KULT: Divinity Lost - Horror Guide & Scenario Collection,Two new books and two new game aids to KULT: Divinity Lost - the ENnie award-winning and critically acclaimed tabletop horror RPG,Tabletop Games,"Stockholm, Sweden",1313878870
48,https://www.kickstarter.com/projects/overade/blinxi-the-smart-indicator-light-for-helmet?ref=discovery_popular,BLINXI: The Smart Indicator Light for Helmet,Ride safely with BLINXI: an innovative helmet light with indicators actived by a remote control and made for commuters,Hardware,"Paris, France",1970274571
49,https://www.kickstarter.com/projects/1730454032/the-black-hack-second-edition-classic-monsters?ref=discovery_popular,The Black Hack Second Edition - Classic Monsters,A book of classic monsters for use with The Black Hack Second Edition RPG.,Tabletop Games,"Leicester, UK",1428418415
50,https://www.kickstarter.com/projects/keytron/keychron-k8-a-tenkeyless-wireless-mechanical-keyboard?ref=discovery_popular,Keychron K8 | A Tenkeyless Wireless Mechanical Keyboard,Wireless or Wired | Hot-swappable Option | Gateron or Optical Switches | For Mac and Windows | Tenkeyless Layout | 15+ RGB Backlit,Product Design,"Beverly Hills, CA",39900536
51,https://www.kickstarter.com/projects/1412476564/montanc-cordless-handheld-vacuum-with-insane-suction-power?ref=discovery_popular,Montanc: Cordless Handheld Vacuum With Insane Suction Power,Montanc is the product of relentless engineering and has a power-to-weight ratio that cannot be rivaled by any other handheld vacuum!,Hardware,"Seoul, South Korea",1147057510
52,https://www.kickstarter.com/projects/brentdickman/merchants-of-the-dark-road?ref=discovery_popular,Merchants of the Dark Road,"The road is costly, but the rewards are great! Merchants of the Dark Road is a strategy board game set in an exciting new fantasy world",Tabletop Games,"Champaign, IL",1446671987
53,https://www.kickstarter.com/projects/263663050/pumpit-a-handheld-and-cordless-smart-auto-tire-inflator?ref=discovery_popular,PUMPIT: A Handheld & Cordless Smart Auto Tire Inflator,"An ultra portable, powerful pump that inflates cars, bikes, balls & more to desired pressures in just minutes via a press on the button",Technology,"Newark, DE",74599621
54,https://www.kickstarter.com/projects/danielschneider/black-roses-playing-cards-blue-magic-edition?ref=discovery_popular,Black Roses Playing Cards: Blue Magic Edition,A breath of the past century meets modern minimalism. Both art styles harmonize perfectly with each other in this deck of cards.,Playing Cards,"Much, Germany",352210887
55,https://www.kickstarter.com/projects/mavok/the-mavok-rechargeable-edc-flashlight?ref=discovery_popular,Mini Monster Rechargeable EDC Flashlight,"We wanted to create something better, stronger and more functional ever seen on Kickstarter.",Product Design,"London, UK",1316379147
56,https://www.kickstarter.com/projects/appleminte/woodland-fauna-ita-bags?ref=discovery_popular,Woodland Ita Bags!,Woodland animal shaped ita bags for you to carry around your belongings and display your pins. Change the insert for a different face!,Accessories,"New York, NY",1409132587
57,https://www.kickstarter.com/projects/1847607923/cheerble-board-game-your-cats-ideal-companion?ref=discovery_popular,Cheerble Board Game - Keep your cat happy when you’re away,All-in-one interactive toy for cats: Cheerble Ball + Cheerble Scratcher Maze Type or Cheerble Scratcher Billiards Type.,Gadgets,"Petersham, AU",31718080
58,https://www.kickstarter.com/projects/theboneherder/the-bone-herder?ref=discovery_popular,The Bone Herder - An Afropunk Fantasy Horror Comic,You may keep your pound of flesh. They demand only your bones.,Comic Books,"Milwaukee, WI",662157087
59,https://www.kickstarter.com/projects/the77comic/the77-the-summer-special?ref=discovery_popular,The77: issue 2,The SUMMER SPECIAL!,Comic Books,"London, UK",446513779
60,https://www.kickstarter.com/projects/productionsdiratia/shadow-of-the-conqueror?ref=discovery_popular,Shadow of the Conqueror,"Medieval Fantasy Movie, adapted from the novel ''Shadow of the Conqueror'' by Shad M. Brooks of the YouTube Channel Shadiversity",Fantasy,"Montreal, Canada",7922504
61,https://www.kickstarter.com/projects/the-frenchie-co/safe-finger?ref=discovery_popular,SAFE FINGER - Safe Contact Device,Avoid contact with dangerous surfaces *patent pending cover,Product Design,"Bogota, Colombia",2037927707
62,https://www.kickstarter.com/projects/freakerusa/narsehole-bidet-how-to-win-in-the-bathroom-every-time?ref=discovery_popular,Narsehole Bidet: How To Win In The Bathroom Every Time.,"Water powered bidet attachment, dual nozzle spray and pressure control, for a maximum clean with no irritation or leftover TP particles",Design,"Wilmington, NC",2023975432
63,https://www.kickstarter.com/projects/ryze-ups/ryze-ups-the-modern-pull-up-bar?ref=discovery_popular,RYZE-UPS: The Modern Pull-Up Bar,"Pull-up handles that fold to the size of a book, lock-on to nearly any door, and adjust to give you big results.",Product Design,"Salt Lake City, UT",374785399
64,https://www.kickstarter.com/projects/drinkingquest/your-friend-is-sad?ref=discovery_popular,Your Friend is Sad,A game about cheering up a sad friend.,Tabletop Games,"Toronto, Canada",98211323
65,https://www.kickstarter.com/projects/166119889/trinidad?ref=discovery_popular,"Trinidad, the City Building Board Game","1580, South America: a new colony born on the ashes of the previous settlement...",Tabletop Games,"Rome, Italy",1183081294
66,https://www.kickstarter.com/projects/gametee/the-coins-of-wonder-rpg-dnd-5e-enhancing-collector-coins?ref=discovery_popular,The Coins of Wonder - RPG / DnD 5e Enhancing Collector Coins,"Bring your Tabletop Game to Life with Functional Wondrous Items, each with Gameplay Mechanics & Rules for Instant Play",Tabletop Games,"Birmingham, UK",1882083597
67,https://www.kickstarter.com/projects/cubiio/cubiio-2-laser-cutter-and-metal-engraver-with-autofocus?ref=discovery_popular,Cubiio 2: Laser Cutter & Metal Engraver with Autofocus,Compact and Versatile. Laser Your Ideas Anytime Anywhere.,Fabrication Tools,"Taipei City, Taiwan",427967675
68,https://www.kickstarter.com/projects/kumisoulsgames/the-last-faith-a-dark-gothic-metroidvania?ref=discovery_popular,The Last Faith - A Dark Gothic Metroidvania,Discover the secrets of a decadent world where an ancient religion is the law. Face horrific beasts to subvert an hidden prophecy.,Video Games,"London, UK",224052425
69,https://www.kickstarter.com/projects/theevergreenburrow/lucky-ducks-in-a-row-rubber-duckie-dice-set?ref=discovery_popular,Lucky Ducks In A Row- Rubber Duckie Dice Set,An adorable addition to any tabletop dice collection,Tabletop Games,"Atlanta, GA",1923400131
70,https://www.kickstarter.com/projects/postcurious/the-emerald-flame?ref=discovery_popular,The Emerald Flame - A Narrative Puzzle Adventure,"A strange comet, an extraordinary alchemist, and a mysterious elixir. Will you uncover the secrets of the Emerald Flame?",Tabletop Games,"Brooklyn, NY",2071684195
71,https://www.kickstarter.com/projects/cinks-labs/the-microcosm-in-glass-viruses-bacteria-and-cells?ref=discovery_popular,"The Microcosm in Glass: Viruses, Bacteria, and Cells","Nature's most captivating designs lasered into 3D crystal glass for your home or classroom. Beautiful to look at, safe to touch.",Product Design,"Berlin, Germany",1669984917
72,https://www.kickstarter.com/projects/21draw/illustrators-masterclass-new-courses?ref=discovery_popular,Illustrator's Masterclass (NEW COURSES),10 BRAND NEW courses added to our popular Illustrator's Masterclass. Learn from the PROS!,Art,"Stockholm, Sweden",428944339
73,https://www.kickstarter.com/projects/bravestorming/mover-erase-mini-whiteboard-on-the-palm?ref=discovery_popular,Mover Erase - Mini Whiteboard on the Palm,"Washable, Reusable Silicon whiteboard with patented magnetic design. Making the workspace in your grip and control.",Product Design,"Hong Kong, Hong Kong",2031182666
74,https://www.kickstarter.com/projects/iain-lovecraft/3d-printable-pirates-vs-lovecraft?ref=discovery_popular,Pirates VS Cthulhu,"3D Printable STL Miniatures and terrain for Role Playing Games, Tabletop, Wargames, or other RPG",Tabletop Games,"Houston, TX",1345375525
75,https://www.kickstarter.com/projects/dreamingrobots/electric-eel-wheel-60?ref=discovery_popular,Electric Eel Wheel 6.0,An e-spinner that turns animal and plant fiber into yarn.,Technology,"Lancaster, MA",93028791
76,https://www.kickstarter.com/projects/windeler/windeler-a-new-genre-of-multitool?ref=discovery_popular,Windeler // A completely new class of multitool,"A magnetically connected, modular multitool system. Select the tools you want, leave behind the rest",Product Design,"Bristol, UK",688664511
77,https://www.kickstarter.com/projects/1625182345/gogoleash-all-in-one-dog-leash-and-collar-system?ref=discovery_popular,GoGoLeash: All-in-One Dog Leash and Collar System,The World's Most Advanced Dog-Walking and Training Tool For Your Good Boy or Girl.,Gadgets,"Dover, DE",1972917609
78,https://www.kickstarter.com/projects/kudoseditore/art-tips-collection-by-miyuli?ref=discovery_popular,Art Tips Collection by Miyuli,"Over 90 pages of drawing tips and tutorials for artists and art students, created by Miyuli",Illustration,"Bologna, Italy",1927900629
79,https://www.kickstarter.com/projects/strider88/chai-high-tea-reprint-and-expansion?ref=discovery_popular,☕️ Chai: High Tea (Reprint & Expansion),"Celebrate the diversity of tea cultures in ☕️ Chai: High Tea, an expansion for ☕️ Chai!",Tabletop Games,"Ogden, UT",999096620
80,https://www.kickstarter.com/projects/hesch/scrubbio-8-in-1-eco-magic-multifunctional-silicone-sponge?ref=discovery_popular,SCRUBBIO 8-in-1: Eco Multifunctional Magnetic Silicone Brush,Amazing latest generation of silicone Brush for Kitchen & Bathroom. Magic for your Daily Life. Durable to Preserve Nature & Save Money.,Product Design,"Mâcon, France",1070469355
81,https://www.kickstarter.com/projects/z2comics/madi-once-upon-a-time-in-the-future?ref=discovery_popular,Madi: Once Upon A Time In The Future,"A sci-fi graphic novel by Duncan Jones, Alex de Campi & some of the best artists in comics",Graphic Novels,"New York, NY",245959053
82,https://www.kickstarter.com/projects/strangehorizons2019/strange-horizons-2021?ref=discovery_popular,Strange Horizons 2021,A free weekly speculative fiction magazine with a global perspective.,Literary Journals,"Baltimore, MD",1602201731
83,https://www.kickstarter.com/projects/epomaker/epomaker-gk68xs-mechanical-keyboard?ref=discovery_popular,Epomaker GK68XS Bluetooth Mechanical Keyboard,"Wireless & Wired | Hot-Swappable Gateron or Cherry MX Switches | Bluetooth 5.1 | Customizable Space Bar | MacOS, Windows, IOS, Android",Hardware,"New York, NY",2127496022
84,https://www.kickstarter.com/projects/antonioooh/the-little-death-the-game?ref=discovery_popular,The Little Death - The Game,"After a huge success in France, with nearly 20,000 games sold, it was time for THE LITTLE DEATH game to take a trip and learn English !",Tabletop Games,"Vendes, France",1973270418
85,https://www.kickstarter.com/projects/atlasgames/dice-miner?ref=discovery_popular,Dice Miner,"Draft the dice you covet, add them to your hoard, and push your luck!",Tabletop Games,"Duluth, MN",843160452
86,https://www.kickstarter.com/projects/slyflourish/fantastic-lairs-boss-battles-and-final-encounters-for-5e-dandd?ref=discovery_popular,Fantastic Lairs: Boss Battles & Final Encounters for 5e D&D,A book of drop-in villainous lairs and dynamic combat encounters for your fifth edition Dungeons & Dragons games.,Tabletop Games,"Vienna, VA",834529356
87,https://www.kickstarter.com/projects/yazagames/inkulinati?ref=discovery_popular,Inkulinati - a turn-based strategy with medieval animals,Become a master of the Living Ink and lead your illustrated animal army on the pages of medieval books.,Video Games,"Warsaw, Poland",975435216
88,https://www.kickstarter.com/projects/aruzian/age-of-antiquity?ref=discovery_popular,Age of Antiquity: An Ancient World Setting for 5E.,"Archetypes, Backgrounds, Magic Items and more for 5th edition.",Tabletop Games,"Pleasanton, CA",40736229
89,https://www.kickstarter.com/projects/ebaraf/the-whatnot-cabinet?ref=discovery_popular,The Whatnot Cabinet,"A game of rare, unusual, and intriguing objects for 1-4 players",Tabletop Games,"Mountain View, CA",1401134515
90,https://www.kickstarter.com/projects/luckyflip/lucky-flip?ref=discovery_popular,LUCKY FLIP®️ - Guess the Cards. Win Points!,"This roulette style party game pits family and friends against each other in a lively challenge of strategy, memory, and luck.",Tabletop Games,"Los Angeles, CA",451006338
91,https://www.kickstarter.com/projects/vernaledge/vernal-edge?ref=discovery_popular,Vernal Edge,"A ""Character Action"" Platformer featuring free-form exploration and lush, vibrant pixel art environments.",Video Games,"Tampa, FL",591865170
92,https://www.kickstarter.com/projects/brianberg/book-of-monstrous-might-for-5e-dungeons-and-dragons-dnd-rpg?ref=discovery_popular,Book of Monstrous Might for 5E Dungeons & Dragons DnD RPG,"An arsenal of new playable monstrous races, tactics and dirty tricks for use with the 5E Dungeons & Dragons roleplaying game (RPG)!",Tabletop Games,"New York, NY",52093272
93,https://www.kickstarter.com/projects/curseofthesearats/curse-of-the-sea-rats?ref=discovery_popular,Curse of the Sea Rats - An epic hand-drawn ratoidvania,"100% FUNDED IN LESS THAN 9 HOURS! For pirates, rats and metroidvania lovers.",Video Games,"Barcelona, Spain",1944209846
94,https://www.kickstarter.com/projects/469255657/from-vultures-to-vampires?ref=discovery_popular,From Vultures to Vampires,25 years of Copyright Chaos and Technology Triumphs,Nonfiction,"Peterborough, UK",1063410034
95,https://www.kickstarter.com/projects/bn001/bn002-the-searchable-zip-off-hiking-pant?ref=discovery_popular,BN002 - The Searchable Zip-Off Hiking Pants,"The all-round hiking pants for your next adventure, Zip-Off version! Lightweight, durable and searchable via Recco®!",Apparel,"Stockholm, Sweden",315155369
96,https://www.kickstarter.com/projects/lotmaxx/lotmaxx-sc-10-shark-3d-printer?ref=discovery_popular,LOTMAXX SC-10 SHARK: 3D Printing Level Up.,"Faster than fast, save up to 30% standard print time. Multifunctional 3D printer with affordability. Starting at $199.",3D Printing,"Shenzhen, China",2125680802
97,https://www.kickstarter.com/projects/plakks/pitchandplakksthe-new-mini-golf-board-game?ref=discovery_popular,Pitch&Plakks┃The new Mini Golf board game,Create +100 circuits by combining pieces like a puzzle! Use your skills & compete vs your friends and family| 1-∞ players | All ages,Tabletop Games,"Barcelona, Spain",1770512919
98,https://www.kickstarter.com/projects/unfamiliar/unfamiliar-0?ref=discovery_popular,Unfamiliar,A sandboxy campaign for Dungeons & Dragons 5th ed. with a unique exponential encounter system suitable for characters of any level.,Tabletop Games,"Antwerp, Belgium",1882205910
99,https://www.kickstarter.com/projects/rmprintableterrain/arvalon-8-3d-printable-sci-fi-terrain?ref=discovery_popular,"Arvalon 8, 3D Printable Sci-fi Terrain and Miniatures","Explore the world of Arvalon 8 with your own 3D printable scenery (.STL)s, star ships, and miniatures for wargames, tabletop, and RPGs.",Tabletop Games,"Toronto, Canada",558711776
100,https://www.kickstarter.com/projects/makeplayingcards/aqua-deck-the-invisible-playing-cards?ref=discovery_popular,Aqua Deck - The Invisible Playing Cards,Ground-breaking completely transparent deck of playing cards with clear ink print. 100% waterproof including the box.,Tabletop Games,"Hong Kong, Hong Kong",29982071
101,https://www.kickstarter.com/projects/363185239/communist-cats-revolution?ref=discovery_popular,Communist Cats: Revolution,"A fast paced card game of strategy, deception, communism and cats!",Tabletop Games,"Greater Manchester, UK",1267026621
102,https://www.kickstarter.com/projects/353596452/kefirko-veggie-fermenter?ref=discovery_popular,KEFIRKO - VEGGIE FERMENTER,"Ferment mixed veggies, sauerkraut, kimchi, or any other vegetable in your kitchen!",Product Design,"Maribor, Slovenia",127406154
103,https://www.kickstarter.com/projects/fundamentalgames/die-in-the-dungeon?ref=discovery_popular,DIE in the Dungeon!,Play as a classic fantasy monster in this reverse dungeon crawl! You hunt the heroes! Use full sets of polyhedral dice in various ways.,Tabletop Games,"Calgary, Canada",939988045
