,project_id,image,name,value
0,256941264,img_256941264.jpg,computer,0.9960110783576965
1,256941264,img_256941264.jpg,technology,0.9921714067459106
2,256941264,img_256941264.jpg,laptop,0.9894324541091919
3,256941264,img_256941264.jpg,communication,0.986557126045227
4,256941264,img_256941264.jpg,horizontal,0.9865363240242004
5,256941264,img_256941264.jpg,internet,0.9840696454048157
6,256941264,img_256941264.jpg,screen,0.9835195541381836
7,256941264,img_256941264.jpg,pill,0.977260947227478
8,256941264,img_256941264.jpg,business,0.9708259701728821
9,256941264,img_256941264.jpg,telephone,0.9678887128829956
10,256941264,img_256941264.jpg,office,0.9585790634155273
11,256941264,img_256941264.jpg,wireless,0.9576703906059265
12,256941264,img_256941264.jpg,computer network,0.9416183829307556
13,256941264,img_256941264.jpg,connection,0.9411443471908569
14,256941264,img_256941264.jpg,monitor,0.9376010894775391
15,256941264,img_256941264.jpg,desk,0.9227990508079529
16,256941264,img_256941264.jpg,equipment,0.9077849388122559
17,256941264,img_256941264.jpg,data,0.9073521494865417
18,256941264,img_256941264.jpg,portable,0.9051814079284668
19,256941264,img_256941264.jpg,display,0.9015077352523804
20,748081064,img_748081064.jpg,family,0.9663954973220825
21,748081064,img_748081064.jpg,wood,0.9652548432350159
22,748081064,img_748081064.jpg,indoors,0.9635217189788818
23,748081064,img_748081064.jpg,no person,0.9550108909606934
24,748081064,img_748081064.jpg,furniture,0.9205833673477173
25,748081064,img_748081064.jpg,business,0.9163316488265991
26,748081064,img_748081064.jpg,contemporary,0.9147692918777466
27,748081064,img_748081064.jpg,empty,0.9073334336280823
28,748081064,img_748081064.jpg,room,0.8766764402389526
29,748081064,img_748081064.jpg,architecture,0.8163446187973022
30,748081064,img_748081064.jpg,box,0.8122098445892334
31,748081064,img_748081064.jpg,horizontal,0.7866112589836121
32,748081064,img_748081064.jpg,hotel,0.757483959197998
33,748081064,img_748081064.jpg,retro,0.7241435050964355
34,748081064,img_748081064.jpg,comfort,0.7172870635986328
35,748081064,img_748081064.jpg,design,0.7171287536621094
36,748081064,img_748081064.jpg,service,0.7009857892990112
37,748081064,img_748081064.jpg,paper,0.6997727751731873
38,748081064,img_748081064.jpg,wall,0.6927995681762695
39,748081064,img_748081064.jpg,seat,0.6755965948104858
40,374051904,img_374051904.jpg,flora,0.9940396547317505
41,374051904,img_374051904.jpg,leaf,0.993367075920105
42,374051904,img_374051904.jpg,growth,0.9807882308959961
43,374051904,img_374051904.jpg,freshness,0.9803074598312378
44,374051904,img_374051904.jpg,nature,0.9769851565361023
45,374051904,img_374051904.jpg,houseplant,0.9685665369033813
46,374051904,img_374051904.jpg,horizontal,0.9671123623847961
47,374051904,img_374051904.jpg,pot,0.9506223201751709
48,374051904,img_374051904.jpg,herb,0.9422512054443359
49,374051904,img_374051904.jpg,food,0.9302292466163635
50,374051904,img_374051904.jpg,vegetable,0.9088956117630005
51,374051904,img_374051904.jpg,indoors,0.9042466878890991
52,374051904,img_374051904.jpg,no person,0.9041773080825806
53,374051904,img_374051904.jpg,flower,0.8892179727554321
54,374051904,img_374051904.jpg,still life,0.8872207999229431
55,374051904,img_374051904.jpg,soil,0.8721358776092529
56,374051904,img_374051904.jpg,spice,0.8616875410079956
57,374051904,img_374051904.jpg,cluster,0.855125904083252
58,374051904,img_374051904.jpg,basil,0.8534771203994751
59,374051904,img_374051904.jpg,husk,0.830193042755127
60,1774324319,img_1774324319.jpg,internet,0.9762792587280273
61,1774324319,img_1774324319.jpg,horizontal,0.967725396156311
62,1774324319,img_1774324319.jpg,technology,0.9458014965057373
63,1774324319,img_1774324319.jpg,business,0.9396921992301941
64,1774324319,img_1774324319.jpg,no person,0.9375618100166321
65,1774324319,img_1774324319.jpg,connection,0.9261472225189209
66,1774324319,img_1774324319.jpg,glazed,0.9239147305488586
67,1774324319,img_1774324319.jpg,car,0.9193140864372253
68,1774324319,img_1774324319.jpg,symbol,0.9138287305831909
69,1774324319,img_1774324319.jpg,isolated,0.9082370400428772
70,1774324319,img_1774324319.jpg,signalise,0.9026035070419312
71,1774324319,img_1774324319.jpg,control,0.8992515802383423
72,1774324319,img_1774324319.jpg,vector,0.8830007910728455
73,1774324319,img_1774324319.jpg,designing,0.8798218965530396
74,1774324319,img_1774324319.jpg,dark,0.8768889904022217
75,1774324319,img_1774324319.jpg,computer,0.8758553266525269
76,1774324319,img_1774324319.jpg,image,0.8717111349105835
77,1774324319,img_1774324319.jpg,security,0.8620120286941528
78,1774324319,img_1774324319.jpg,creativity,0.8615518808364868
79,1774324319,img_1774324319.jpg,safety,0.861173689365387
80,433085097,img_433085097.jpg,business,0.9656223058700562
81,433085097,img_433085097.jpg,facts,0.9596430063247681
82,433085097,img_433085097.jpg,hand,0.9435651302337646
83,433085097,img_433085097.jpg,aid,0.9363384246826172
84,433085097,img_433085097.jpg,illustration,0.9348657131195068
85,433085097,img_433085097.jpg,solution,0.924471378326416
86,433085097,img_433085097.jpg,sign,0.9225212931632996
87,433085097,img_433085097.jpg,text,0.9202480316162109
88,433085097,img_433085097.jpg,symbol,0.9190798997879028
89,433085097,img_433085097.jpg,teamwork,0.9143441915512085
90,433085097,img_433085097.jpg,designing,0.9097769260406494
91,433085097,img_433085097.jpg,strategy,0.9071451425552368
92,433085097,img_433085097.jpg,internet,0.8869170546531677
93,433085097,img_433085097.jpg,communication,0.8807273507118225
94,433085097,img_433085097.jpg,achievement,0.8782188892364502
95,433085097,img_433085097.jpg,conceptual,0.8750202655792236
96,433085097,img_433085097.jpg,bedrock,0.8706456422805786
97,433085097,img_433085097.jpg,security,0.8661406636238098
98,433085097,img_433085097.jpg,education,0.852301836013794
99,433085097,img_433085097.jpg,horizontal,0.8454427719116211
100,1706943935,img_1706943935.jpg,lid,0.9730691909790039
101,1706943935,img_1706943935.jpg,woman,0.9670103788375854
102,1706943935,img_1706943935.jpg,people,0.9592639207839966
103,1706943935,img_1706943935.jpg,luggage,0.9377743601799011
104,1706943935,img_1706943935.jpg,fashion,0.9186689853668213
105,1706943935,img_1706943935.jpg,trip (journey),0.9104093313217163
106,1706943935,img_1706943935.jpg,adult,0.8966582417488098
107,1706943935,img_1706943935.jpg,person,0.8931583166122437
108,1706943935,img_1706943935.jpg,vacation,0.8907672166824341
109,1706943935,img_1706943935.jpg,indoors,0.8666505813598633
110,1706943935,img_1706943935.jpg,vertical,0.8656982183456421
111,1706943935,img_1706943935.jpg,jaunt,0.8630967140197754
112,1706943935,img_1706943935.jpg,travel,0.8610144853591919
113,1706943935,img_1706943935.jpg,leisure,0.8539965152740479
114,1706943935,img_1706943935.jpg,casual,0.8416130542755127
115,1706943935,img_1706943935.jpg,retro,0.8344192504882812
116,1706943935,img_1706943935.jpg,girl,0.8279021978378296
117,1706943935,img_1706943935.jpg,fun,0.8254579305648804
118,1706943935,img_1706943935.jpg,elegant,0.8158220648765564
119,1706943935,img_1706943935.jpg,man,0.8154565095901489
120,1709033713,img_1709033713.jpg,bottle,0.943623423576355
121,1709033713,img_1709033713.jpg,symbol,0.9324520826339722
122,1709033713,img_1709033713.jpg,desktop,0.8959882259368896
123,1709033713,img_1709033713.jpg,business,0.8635075092315674
124,1709033713,img_1709033713.jpg,label,0.835382342338562
125,1709033713,img_1709033713.jpg,no person,0.8334857225418091
126,1709033713,img_1709033713.jpg,isolated,0.8305967450141907
127,1709033713,img_1709033713.jpg,paper,0.8259748816490173
128,1709033713,img_1709033713.jpg,illustration,0.8252252340316772
129,1709033713,img_1709033713.jpg,text,0.8146753311157227
130,1709033713,img_1709033713.jpg,medicine,0.7995509505271912
131,1709033713,img_1709033713.jpg,sign,0.7978218793869019
132,1709033713,img_1709033713.jpg,plastic,0.7938982248306274
133,1709033713,img_1709033713.jpg,recycling,0.7922990322113037
134,1709033713,img_1709033713.jpg,vectors,0.7905387878417969
135,1709033713,img_1709033713.jpg,equipment,0.7893737554550171
136,1709033713,img_1709033713.jpg,safety,0.7752777338027954
137,1709033713,img_1709033713.jpg,health,0.7615569829940796
138,1709033713,img_1709033713.jpg,technology,0.7505722641944885
139,1709033713,img_1709033713.jpg,image,0.74913489818573
140,1988211895,img_1988211895.jpg,horizontal,0.9766438007354736
141,1988211895,img_1988211895.jpg,business,0.973090648651123
142,1988211895,img_1988211895.jpg,hand,0.9686086177825928
143,1988211895,img_1988211895.jpg,woman,0.9323768615722656
144,1988211895,img_1988211895.jpg,focus,0.9185994267463684
145,1988211895,img_1988211895.jpg,thumb,0.8828675746917725
146,1988211895,img_1988211895.jpg,indoors,0.8748903870582581
147,1988211895,img_1988211895.jpg,paper,0.8643832206726074
148,1988211895,img_1988211895.jpg,writing,0.8574257493019104
149,1988211895,img_1988211895.jpg,communication,0.8571379780769348
150,1988211895,img_1988211895.jpg,wood,0.8522642850875854
151,1988211895,img_1988211895.jpg,creativity,0.8437850475311279
152,1988211895,img_1988211895.jpg,option,0.8265594840049744
153,1988211895,img_1988211895.jpg,office,0.8196184039115906
154,1988211895,img_1988211895.jpg,composition,0.8177183866500854
155,1988211895,img_1988211895.jpg,text,0.8028928637504578
156,1988211895,img_1988211895.jpg,people,0.7940120697021484
157,1988211895,img_1988211895.jpg,touch,0.7762281894683838
158,1988211895,img_1988211895.jpg,care,0.7706817388534546
159,1988211895,img_1988211895.jpg,support,0.764459490776062
160,1897919106,img_1897919106.jpg,technology,0.9802584648132324
161,1897919106,img_1897919106.jpg,science,0.9790543913841248
162,1897919106,img_1897919106.jpg,illustration,0.9777120351791382
163,1897919106,img_1897919106.jpg,horizontal,0.9516879916191101
164,1897919106,img_1897919106.jpg,communication,0.9509292840957642
165,1897919106,img_1897919106.jpg,people,0.9479444622993469
166,1897919106,img_1897919106.jpg,moon,0.9184874892234802
167,1897919106,img_1897919106.jpg,planet,0.9092715978622437
168,1897919106,img_1897919106.jpg,man,0.8964863419532776
169,1897919106,img_1897919106.jpg,symbol,0.8938383460044861
170,1897919106,img_1897919106.jpg,futuristic,0.8808672428131104
171,1897919106,img_1897919106.jpg,exploration,0.8775919675827026
